claim_id,claim_date,claim_amount,policy_id
2716,2021-05-27,2757,7026
2717,2021-11-06,8805,1635
2718,2022-09-28,1606,503
2719,2021-12-04,4180,3662
2720,2022-09-27,120,2474
2721,2022-07-06,862,2364
2722,2022-09-09,4260,3072
2723,2022-05-16,6891,4211
2724,2022-05-11,7192,8658
2725,2021-12-27,1709,5123
2726,2022-02-11,3970,68
2727,2021-11-21,9769,5711
2728,2022-05-17,6341,6533
2729,2022-04-08,6110,7441
2730,2022-02-23,3524,7610
2731,2021-12-30,3032,75
2732,2022-07-24,713,3598
2733,2021-08-09,906,4570
2734,2021-10-24,708,5433
2735,2021-11-24,4991,7912
2736,2022-06-22,7718,5846
2737,2022-04-26,3954,1188
2738,2021-10-27,6517,5190
2739,2021-08-26,5057,4695
2740,2022-09-02,1890,8113
2741,2021-04-15,8078,6116
2742,2022-10-21,8679,2953
2743,2021-12-24,9758,347
2744,2021-10-02,8575,1306
2745,2021-11-25,6891,136
2746,2022-05-23,9098,7027
2747,2021-11-07,3582,2932
2748,2022-06-20,1330,4088
2749,2021-05-22,266,3582
2750,2022-09-03,1408,7638
2751,2022-10-07,2375,8221
2752,2022-11-02,5182,2017
2753,2022-11-15,2821,6084
2754,2022-12-30,4896,3904
2755,2022-07-08,2705,2221
2756,2022-05-26,1495,2931
2757,2021-08-26,1841,8889
2758,2023-03-02,8319,5007
2759,2022-01-13,1266,2651
2760,2022-01-10,8106,8319
2761,2021-12-08,1343,2118
2762,2022-03-18,5206,5991
2763,2022-03-31,8728,2760
2764,2022-07-11,2116,1896
2765,2021-05-18,8773,15
2766,2022-12-10,9806,4566
2767,2023-01-26,2689,4000
2768,2022-06-26,6394,6470
2769,2021-07-25,3916,7175
2770,2021-11-27,9534,4799
2771,2022-01-27,2516,1243
2772,2022-04-10,4035,7716
2773,2021-04-18,70,609
2774,2022-12-21,4539,5251
2775,2021-06-09,2134,5223
2776,2022-10-30,5765,8834
2777,2022-06-05,2367,2738
2778,2022-02-20,4101,3808
2779,2022-04-15,5000,2118
2780,2022-08-10,8447,3386
2781,2021-06-22,8086,3230
2782,2022-01-12,4619,2481
2783,2021-09-19,6042,1728
2784,2023-03-17,8142,7102
2785,2022-03-10,5458,4920
2786,2021-10-13,9637,4113
2787,2021-10-27,2675,4034
2788,2021-07-20,5841,7458
2789,2023-02-28,3067,6473
2790,2022-04-20,6441,934
2791,2021-09-29,5300,3159
2792,2022-12-25,4186,4238
2793,2021-09-03,4292,2881
2794,2022-10-01,3788,2391
2795,2022-01-27,3478,6839
2796,2021-11-16,8875,5114
2797,2021-10-16,8964,4624
2798,2023-02-15,1703,5641
2799,2022-11-15,9397,2575
2800,2021-11-23,1268,7547
2801,2022-04-12,2023,8171
2802,2021-08-07,2799,8096
2803,2022-12-13,4699,3508
2804,2023-01-18,8966,2997
2805,2022-05-12,1525,321
2806,2022-04-14,2693,3974
2807,2022-03-29,5352,201
2808,2021-05-11,1914,222
2809,2022-11-21,9641,540
2810,2022-07-17,557,3385
2811,2022-01-22,6313,1532
2812,2021-08-08,4838,710
2813,2022-04-18,7081,979
2814,2022-11-09,8493,1020
2815,2021-12-28,1581,2122
2816,2023-02-08,2826,8747
2817,2022-09-20,5709,467
2818,2022-02-05,7585,3687
2819,2022-09-13,2515,3829
2820,2023-01-06,7164,4678
2821,2022-04-25,1028,1168
2822,2022-11-30,9474,2786
2823,2021-10-29,1089,6818
2824,2021-11-02,139,7532
2825,2021-08-22,9938,6405
2826,2021-08-22,9042,5470
2827,2021-12-24,3789,5838
2828,2021-07-22,2316,5595
2829,2022-02-27,3140,157
2830,2022-02-14,4911,5100
2831,2023-03-04,2581,5099
2832,2021-05-11,2063,6521
2833,2021-11-15,635,7463
2834,2021-09-30,6765,1011
2835,2022-09-17,6213,3387
2836,2022-03-05,5980,4994
2837,2022-11-29,2879,1234
2838,2021-11-22,3763,2087
2839,2021-09-29,4690,431
2840,2022-10-16,2403,4765
2841,2021-06-27,6933,4853
2842,2021-07-02,1713,6574
2843,2022-01-25,3651,4449
2844,2022-07-20,7485,4439
2845,2022-08-09,4874,8068
2846,2021-08-16,884,8634
2847,2023-03-10,453,3454
2848,2021-08-22,3854,2705
2849,2021-11-09,6792,7685
2850,2022-09-17,5094,1818
2851,2021-09-09,1830,3843
2852,2021-12-07,7816,3508
2853,2021-11-13,5645,6865
2854,2022-12-03,9129,1901
2855,2022-04-03,2125,4781
2856,2022-09-06,6595,8234
2857,2022-02-02,1113,6330
2858,2022-06-14,8342,8054
2859,2021-10-27,8517,1564
2860,2023-01-13,1407,4560
2861,2022-06-05,2048,3203
2862,2022-01-26,9015,7085
2863,2022-10-19,5245,2140
2864,2021-12-16,7472,8150
2865,2021-06-18,9749,6691
2866,2021-05-26,5026,4787
2867,2022-03-14,2228,1152
2868,2023-02-05,5501,4508
2869,2022-08-19,8413,1238
2870,2022-07-01,1427,101
2871,2022-12-30,6002,4406
2872,2021-04-03,8030,161
2873,2021-03-28,1612,8122
2874,2022-02-18,6529,4955
2875,2023-01-19,4845,4471
2876,2021-11-21,7190,6117
2877,2022-07-06,633,6899
2878,2022-09-24,6273,8808
2879,2021-06-01,2600,2815
2880,2021-07-16,5945,8934
2881,2022-07-04,9884,2002
2882,2022-04-17,4872,267
2883,2022-03-16,1900,4755
2884,2022-12-01,5805,4504
2885,2023-02-01,1267,2046
2886,2021-12-30,5790,5258
2887,2022-07-09,7737,8525
2888,2021-03-23,6714,1973
2889,2021-09-12,2008,381
2890,2022-07-10,352,8727
2891,2022-12-28,6355,4236
2892,2022-11-15,3069,6135
2893,2021-10-05,7494,3995
2894,2023-03-05,6397,7937
2895,2022-11-22,5952,7097
2896,2023-03-17,4326,244
2897,2023-01-23,5039,245
2898,2021-04-11,1475,4112
2899,2022-12-01,5559,2064
2900,2022-12-22,1382,3833
2901,2021-11-30,5462,87
2902,2023-03-18,5605,7975
2903,2022-10-10,6920,3632
2904,2021-05-15,9668,4695
2905,2022-01-24,3387,3232
2906,2021-06-28,9579,2386
2907,2021-11-15,8487,5329
2908,2022-09-14,9237,1791
2909,2021-10-03,160,3098
2910,2021-08-30,741,8475
2911,2022-03-19,4709,374
2912,2022-05-03,1409,6700
2913,2022-02-24,670,8441
2914,2022-04-17,2997,7817
2915,2022-10-09,1287,6140
2916,2023-01-12,3847,2306
2917,2022-04-25,618,2209
2918,2022-05-24,4750,3495
2919,2021-09-18,197,4566
2920,2022-12-18,1050,8037
2921,2021-12-01,3922,7661
2922,2022-06-24,411,3235
2923,2022-03-10,5890,2063
2924,2022-07-24,2234,8886
2925,2023-02-18,7937,8365
2926,2023-01-11,5911,8150
2927,2021-08-17,4092,2001
2928,2022-11-06,3119,8989
2929,2022-12-15,8370,7661
2930,2021-03-23,5772,8790
2931,2022-09-28,2049,6769
2932,2021-09-30,839,7804
2933,2022-01-14,6192,5937
2934,2022-04-16,8494,8383
2935,2022-09-08,8963,6128
2936,2022-09-10,8814,6130
2937,2021-11-14,131,942
2938,2022-07-23,8901,7689
2939,2021-06-01,1441,7221
2940,2023-03-16,5964,5507
2941,2021-10-19,7902,2482
2942,2022-11-30,794,8603
2943,2021-05-16,9506,8422
2944,2022-02-22,7249,7649
2945,2022-12-26,8943,1541
2946,2021-04-28,6761,3325
2947,2021-05-18,3792,3567
2948,2022-02-26,7483,2671
2949,2022-09-09,5521,8359
2950,2021-06-15,3564,3151
2951,2022-06-01,4276,419
2952,2022-08-24,4083,8564
2953,2022-01-24,9480,2128
2954,2022-11-14,8979,4565
2955,2021-05-07,2707,6041
2956,2022-09-18,6257,2452
2957,2022-04-16,2287,4705
2958,2023-01-20,5541,2347
2959,2023-03-17,9578,4620
2960,2022-05-17,578,1834
2961,2022-03-08,1496,3890
2962,2022-01-01,8071,2583
2963,2021-10-16,3298,392
2964,2021-08-27,8374,8882
2965,2022-02-15,7308,824
2966,2021-10-06,7673,5680
2967,2021-11-28,8255,4539
2968,2022-01-12,7604,3419
2969,2021-04-11,6945,5882
2970,2023-01-16,4089,1816
2971,2022-09-20,5579,6497
2972,2022-01-12,7443,713
2973,2021-04-08,292,2222
2974,2022-04-09,8252,2202
2975,2021-11-08,898,394
2976,2022-04-04,5816,1102
2977,2022-02-20,8810,8203
2978,2022-03-29,2550,7388
2979,2021-09-21,1593,7854
2980,2021-07-15,2766,1423
2981,2022-04-25,1416,8016
2982,2021-06-25,4849,1035
2983,2022-03-27,1553,7473
2984,2023-02-01,4927,4696
2985,2022-09-19,6379,8307
2986,2021-12-11,8505,3890
2987,2022-05-26,3705,1534
2988,2022-01-26,8365,2590
2989,2022-07-22,6835,1553
2990,2021-09-09,1840,549
2991,2022-12-09,6858,1981
2992,2021-09-12,4231,1849
2993,2021-10-23,5701,4209
2994,2022-02-12,5748,8248
2995,2022-09-26,3785,8157
2996,2021-12-08,821,2846
2997,2022-02-03,5722,4664
2998,2021-10-31,6142,918
2999,2021-10-08,1456,1964
3000,2023-02-24,2779,8888
3001,2023-02-01,2740,2995
3002,2021-09-27,829,5821
3003,2023-03-06,923,1043
3004,2022-12-28,2455,1381
3005,2021-10-26,2051,6698
3006,2023-03-09,3066,6339
3007,2021-04-04,477,7734
3008,2022-07-05,5253,6605
3009,2022-12-02,1207,4681
3010,2021-10-02,8181,624
3011,2022-12-21,2278,1524
3012,2022-06-10,2696,7985
3013,2022-03-04,8543,3624
3014,2021-09-02,3360,4441
3015,2021-11-08,3614,7260
3016,2022-01-01,7033,5124
3017,2022-05-12,1782,715
3018,2022-10-20,3543,742
3019,2021-10-01,3356,2569
3020,2021-12-21,197,196
3021,2022-02-28,6863,2089
3022,2022-07-27,4027,3668
3023,2021-05-21,8703,3183
3024,2022-12-09,6852,2836
3025,2022-01-02,5027,2797
3026,2022-08-10,2534,1282
3027,2023-02-20,8820,5963
3028,2022-09-16,7411,5102
3029,2022-11-24,207,117
3030,2022-04-24,2439,8608
3031,2022-04-03,5211,8803
3032,2022-01-21,79,8384
3033,2022-09-26,1296,509
3034,2021-11-13,5709,4103
3035,2022-12-21,1669,8727
3036,2021-11-17,3206,2451
3037,2022-05-17,5547,5516
3038,2021-04-10,9807,1662
3039,2022-11-16,4621,7045
3040,2022-09-14,5985,7609
3041,2021-08-14,6861,180
3042,2021-09-13,7776,2189
3043,2022-08-04,9153,7875
3044,2022-02-01,8571,6389
3045,2022-07-27,4936,3242
3046,2022-11-26,8585,3246
3047,2021-08-15,2714,3421
3048,2022-03-28,2372,920
3049,2022-07-04,2282,3058
3050,2021-11-18,7730,8646
3051,2023-01-02,5827,2561
3052,2022-10-21,3771,7393
3053,2021-06-27,377,1537
3054,2021-12-19,3878,1033
3055,2022-02-01,3929,164
3056,2021-04-12,1927,5403
3057,2022-08-04,9962,8148
3058,2021-07-04,1523,1205
3059,2022-11-13,2344,2235
3060,2022-07-12,9703,3242
3061,2021-07-17,4082,7520
3062,2021-07-11,7882,3020
3063,2023-03-10,1294,2127
3064,2021-12-05,8841,4540
3065,2021-04-22,4910,3797
3066,2022-06-25,5949,7485
3067,2023-02-19,1289,7449
3068,2023-01-02,2351,7793
3069,2023-03-19,9850,7456
3070,2021-04-25,2416,8893
3071,2021-09-06,6887,5611
3072,2022-03-17,6223,2140
3073,2022-03-18,6674,7476
3074,2021-04-29,3452,281
3075,2022-06-04,485,30
3076,2022-11-23,2614,1684
3077,2022-03-01,696,2938
3078,2023-03-18,5103,3421
3079,2021-04-15,744,5351
3080,2022-11-24,2881,5504
3081,2022-04-30,2925,4804
3082,2023-01-07,7040,6593
3083,2022-12-12,3579,4229
3084,2022-11-18,7797,4938
3085,2022-05-22,2214,4977
3086,2022-01-27,9954,5029
3087,2022-01-14,1547,763
3088,2022-04-04,1475,6093
3089,2022-08-22,9386,3979
3090,2021-12-17,7867,7483
3091,2022-07-10,1252,6647
3092,2022-10-08,7667,1913
3093,2022-10-28,3107,3131
3094,2022-04-12,9721,1732
3095,2021-09-24,4798,2866
3096,2021-05-26,7013,2056
3097,2021-10-26,5235,6253
3098,2022-04-26,184,7387
3099,2022-07-08,3156,6878
3100,2022-01-16,9273,3951
3101,2022-02-16,520,703
3102,2023-01-08,8950,260
3103,2022-09-17,389,6136
3104,2022-06-13,612,2740
3105,2021-12-24,5032,5649
3106,2021-07-29,299,8659
3107,2021-08-28,5226,4174
3108,2021-08-01,7979,6257
3109,2021-04-30,8430,3137
3110,2022-04-16,8607,2257
3111,2022-10-13,1376,7541
3112,2022-01-07,5845,2080
3113,2022-05-15,3689,3666
3114,2022-01-06,854,4086
3115,2023-01-05,5320,5058
3116,2022-02-21,2338,5952
3117,2022-05-14,2260,2722
3118,2021-11-20,7785,4665
3119,2022-10-31,8577,8724
3120,2022-02-13,512,274
3121,2023-02-22,4398,3322
3122,2021-09-18,4666,4740
3123,2022-10-10,6457,6025
3124,2022-05-17,4396,7742
3125,2023-02-12,589,148
3126,2022-10-26,2517,843
3127,2022-12-21,3349,3159
3128,2022-04-03,6706,5820
3129,2021-03-20,2546,7793
3130,2022-03-09,1553,4961
3131,2022-08-12,3510,8725
3132,2023-01-20,7669,5372
3133,2023-01-25,7118,8072
3134,2022-09-24,7015,7921
3135,2023-01-10,7104,6042
3136,2021-08-24,5437,627
3137,2021-07-24,9058,8255
3138,2021-07-24,9652,5265
3139,2022-01-08,69,1280
3140,2022-04-03,6859,7469
3141,2022-12-25,1462,1443
3142,2022-11-18,3420,4236
3143,2022-08-30,873,2608
3144,2021-03-23,8471,2965
3145,2022-02-18,7406,2832
3146,2022-10-22,5568,7976
3147,2022-12-24,5509,1041
3148,2022-09-15,5833,2421
3149,2022-09-24,2446,7853
3150,2022-03-17,5852,5710
3151,2022-10-08,1395,8151
3152,2022-12-12,944,7146
3153,2022-09-05,1913,6249
3154,2023-03-03,5925,6436
3155,2021-08-23,5722,5787
3156,2022-09-12,1181,7978
3157,2021-06-13,4328,5243
3158,2021-07-22,9366,4382
3159,2022-06-21,1959,8518
3160,2022-08-08,6073,1408
3161,2021-07-13,5464,658
3162,2022-11-10,849,8818
3163,2022-08-02,7457,6408
3164,2022-07-24,3205,3238
3165,2022-01-05,2198,2231
3166,2021-12-19,3058,6280
3167,2023-03-12,306,8787
3168,2021-06-28,6133,3327
3169,2021-08-23,6183,7629
3170,2022-10-09,8206,3870
3171,2021-09-09,7467,7234
3172,2022-07-01,5432,179
3173,2021-10-23,9002,5536
3174,2021-08-16,9022,8397
3175,2022-08-02,3632,3496
3176,2022-10-22,4522,8553
3177,2022-11-10,548,3506
3178,2021-08-03,5525,3292
3179,2023-01-29,73,2012
3180,2022-06-09,2557,6527
3181,2022-03-06,293,8140
3182,2021-12-11,4622,8237
3183,2023-03-08,8636,947
3184,2022-11-21,6600,1901
3185,2022-02-06,3010,7887
3186,2022-08-22,9151,1459
3187,2022-12-17,5042,7495
3188,2022-09-20,7644,5192
3189,2022-01-16,3036,2549
3190,2023-02-22,7669,7408
3191,2022-04-03,465,2058
3192,2022-10-12,1402,1128
3193,2021-09-27,8002,1002
3194,2021-04-30,8640,7205
3195,2021-12-19,262,1619
3196,2021-06-02,1936,4329
3197,2021-05-06,8062,1257
3198,2021-08-18,2065,2768
3199,2022-11-13,3415,2872
3200,2021-04-24,1800,260
3201,2022-01-21,8651,2240
3202,2021-07-02,7618,3157
3203,2021-11-27,7943,4226
3204,2022-02-10,1026,8817
3205,2021-05-11,6235,2784
3206,2022-06-12,3030,2470
3207,2022-04-04,4519,970
3208,2021-06-19,2579,7401
3209,2021-08-18,3338,1859
3210,2021-04-05,4209,6300
3211,2022-08-22,77,4317
3212,2021-12-26,338,5821
3213,2023-01-20,5863,1472
3214,2021-09-26,6658,5225
3215,2021-03-21,503,1003
3216,2023-03-19,4935,1931
3217,2022-12-20,5875,402
3218,2022-07-01,1698,7947
3219,2021-05-17,3491,616
3220,2021-08-08,2874,8613
3221,2022-07-04,3616,1122
3222,2021-05-31,3651,1892
3223,2022-03-29,2148,147
3224,2021-12-27,4174,6662
3225,2021-04-07,6852,3773
3226,2022-10-25,2890,2833
3227,2022-11-14,4639,5272
3228,2022-02-01,6041,8678
3229,2021-11-21,4126,2433
3230,2021-07-03,2315,8320
3231,2022-03-20,6633,3946
3232,2022-12-16,7000,7384
3233,2021-11-16,6915,765
3234,2022-11-17,630,7782
3235,2022-11-16,7484,3155
3236,2022-03-26,7733,1320
3237,2022-03-21,8110,2399
3238,2022-12-12,6360,1952
3239,2022-12-07,7208,256
3240,2023-02-10,2465,7704
3241,2022-04-28,6347,4899
3242,2022-09-20,6569,7814
3243,2022-06-09,4421,7839
3244,2022-10-11,8085,1572
3245,2021-10-22,547,7522
3246,2021-05-12,2943,2170
3247,2021-06-18,3532,3404
3248,2021-11-04,9102,3309
3249,2023-01-26,2097,2866
3250,2022-09-06,9891,3938
3251,2022-07-31,8987,213
3252,2021-07-06,5537,6822
3253,2021-04-21,7825,8944
3254,2023-03-13,614,4079
3255,2023-03-14,3890,8315
3256,2022-03-08,9012,718
3257,2021-11-30,3453,2051
3258,2022-03-23,2279,250
3259,2021-11-04,9848,8796
3260,2021-06-26,1584,3530
3261,2021-12-24,3253,6600
3262,2022-01-12,9550,842
3263,2022-08-30,408,1402
3264,2021-11-24,3394,3926
3265,2022-03-13,1049,4737
3266,2022-03-21,7789,8928
3267,2021-05-28,4667,7969
3268,2021-11-12,4081,5516
3269,2021-08-12,8630,7971
3270,2021-09-12,504,3371
3271,2022-12-10,5484,8946
3272,2022-11-03,5388,6830
3273,2021-07-16,7040,7255
3274,2022-02-22,3494,6972
3275,2021-09-27,189,2378
3276,2022-05-31,2017,4235
3277,2021-05-15,4597,2772
3278,2023-02-09,7439,2968
3279,2023-01-22,4384,8839
3280,2022-06-22,6436,5542
3281,2023-01-03,5780,5439
3282,2021-04-09,2748,1810
3283,2022-04-26,4625,8499
3284,2022-12-23,3112,6302
3285,2021-05-20,3279,8693
3286,2022-08-25,853,4729
3287,2022-01-25,6528,1375
3288,2021-03-27,4123,477
3289,2022-12-24,7853,787
3290,2022-12-19,1402,5917
3291,2022-06-19,9050,5394
3292,2021-10-27,5448,6314
3293,2022-09-08,9092,37
3294,2021-03-27,4420,6996
3295,2021-12-07,130,8718
3296,2022-08-23,2489,2701
3297,2022-08-14,337,1099
3298,2022-12-28,3468,4250
3299,2021-08-29,8667,1721
3300,2022-07-11,442,2603
3301,2021-10-14,9382,367
3302,2022-07-20,517,8381
3303,2022-09-12,8362,2162
3304,2022-03-10,2697,1395
3305,2022-10-23,2866,4556
3306,2022-01-08,1581,260
3307,2022-03-01,5293,5818
3308,2022-07-23,2309,3525
3309,2021-08-10,8918,7435
3310,2023-01-03,4572,3196
3311,2022-04-19,7753,1746
3312,2021-08-30,8459,3275
3313,2021-11-16,3541,2674
3314,2022-09-22,3306,6762
3315,2021-11-11,9772,3883
3316,2022-04-02,3753,6154
3317,2022-10-11,5570,1762
3318,2021-06-15,2263,7105
3319,2023-02-12,6970,626
3320,2021-10-22,1612,5990
3321,2023-03-11,8574,2554
3322,2021-04-24,2301,3799
3323,2022-05-27,9666,7991
3324,2022-01-02,494,4787
3325,2022-05-13,3334,3445
3326,2021-05-24,1226,4687
3327,2021-09-01,6687,5994
3328,2023-02-22,3718,6425
3329,2021-09-23,4983,4560
3330,2022-01-01,331,7000
3331,2022-05-03,5565,1045
3332,2023-02-18,1766,2171
3333,2022-06-30,5110,1026
3334,2023-02-09,5385,799
3335,2021-07-05,6647,3120
3336,2022-09-20,6540,8177
3337,2022-11-22,5150,7557
3338,2023-03-12,3410,1657
3339,2022-05-14,4320,8978
3340,2021-05-17,683,7557
3341,2022-09-17,1699,1751
3342,2022-02-25,8245,6602
3343,2023-02-18,9361,2348
3344,2022-09-04,7399,7232
3345,2021-11-08,6732,2083
3346,2022-08-08,5487,1843
3347,2023-02-02,7963,1905
3348,2023-02-20,4176,1470
3349,2021-03-25,665,252
3350,2021-09-23,5092,6592
3351,2022-07-28,9502,7686
3352,2021-08-22,7872,5043
3353,2021-09-20,3532,194
3354,2022-07-26,835,8290
3355,2022-05-09,3274,3138
3356,2021-09-29,4434,6473
3357,2021-12-13,227,4855
3358,2021-04-08,625,3773
3359,2021-06-08,3245,3214
3360,2022-10-12,798,4167
3361,2021-10-21,3374,6153
3362,2023-02-24,5545,6179
3363,2023-03-08,8945,955
3364,2023-03-12,1165,7667
3365,2022-07-02,6120,1407
3366,2021-09-18,5467,3536
3367,2021-04-12,6538,3685
3368,2021-05-25,1066,8708
3369,2022-12-07,6101,1556
3370,2021-10-08,1200,267
3371,2021-11-17,2667,784
3372,2021-08-20,751,4297
3373,2021-05-25,2550,4296
3374,2022-07-30,559,5050
3375,2023-02-11,8757,2100
3376,2021-12-22,6095,2159
3377,2022-10-12,7002,6031
3378,2022-03-11,5903,7419
3379,2021-11-28,382,7707
3380,2022-04-03,3568,1834
3381,2022-02-10,7061,6960
3382,2022-03-05,2681,4874
3383,2021-09-20,2487,8257
3384,2022-04-11,4836,5724
3385,2023-02-08,4017,7592
3386,2022-05-05,365,2399
3387,2022-04-03,4794,8572
3388,2021-12-26,4158,4435
3389,2021-11-07,4646,3160
3390,2022-12-29,2989,1371
3391,2022-08-07,5289,1101
3392,2021-10-28,2930,5546
3393,2021-08-07,3492,8703
3394,2021-10-28,3107,441
3395,2021-08-25,4192,1218
3396,2022-06-22,4511,953
3397,2021-12-12,8252,5584
3398,2021-06-21,7410,8062
3399,2021-05-24,4044,7419
3400,2021-06-06,6757,5364
3401,2022-06-14,7869,1181
3402,2021-07-26,7967,6075
3403,2022-06-23,8687,5146
3404,2022-01-17,8490,6578
3405,2022-08-07,8092,258
3406,2022-07-10,1362,6926
3407,2022-02-19,5747,3249
3408,2022-11-18,9027,8936
3409,2021-10-09,6290,3253
3410,2021-11-09,5464,3466
3411,2021-06-23,6360,3862
3412,2021-04-16,2628,8288
3413,2022-12-23,1648,8557
3414,2022-10-28,6214,8371
3415,2022-05-08,9224,6168
3416,2021-05-09,3995,7539
3417,2021-07-29,4743,7466
3418,2023-01-31,3828,3723
3419,2021-09-10,5933,5690
3420,2023-01-16,4703,1412
3421,2022-10-01,7694,8817
3422,2022-08-08,1032,5632
3423,2022-10-06,6817,113
3424,2021-05-22,648,8877
3425,2022-10-02,4142,643
3426,2021-12-10,2134,886
3427,2021-09-06,3074,6734
3428,2021-04-16,408,4411
3429,2021-12-19,5380,1962
3430,2021-09-17,4462,8846
3431,2021-11-25,2072,6197
3432,2022-03-16,4147,206
3433,2022-01-12,3810,2975
3434,2022-08-18,4368,7439
3435,2022-06-18,9872,4658
3436,2022-12-24,9057,547
3437,2021-04-06,6320,7851
3438,2022-02-02,2618,687
3439,2021-12-15,3022,5463
3440,2022-05-25,5967,8979
3441,2022-02-15,897,930
3442,2021-06-08,2318,4210
3443,2022-07-23,7052,2761
3444,2021-05-07,9169,996
3445,2022-12-22,2561,1605
3446,2021-08-31,2120,5312
3447,2022-04-09,1157,6007
3448,2022-01-22,2187,3926
3449,2023-01-06,1554,3592
3450,2022-07-09,1398,7224
3451,2023-01-05,1340,4955
3452,2022-08-28,410,3713
3453,2021-05-11,6323,2385
3454,2023-02-15,6301,6303
3455,2022-08-04,3253,3832
3456,2022-01-14,8280,8321
3457,2021-09-15,6931,8233
3458,2022-06-03,7145,5628
3459,2022-09-25,411,3762
3460,2023-02-05,7973,2059
3461,2021-10-13,3509,1911
3462,2022-12-08,5967,3691
3463,2023-03-13,4632,2156
3464,2021-05-13,55,4765
3465,2021-07-28,8330,4716
3466,2023-02-26,8171,8007
3467,2022-09-08,1783,2741
3468,2021-08-21,7784,3298
3469,2022-11-11,2711,7466
3470,2021-07-26,2140,4034
3471,2023-02-13,7912,826
3472,2022-12-14,9238,23
3473,2021-12-19,1821,6372
3474,2021-03-30,7824,47
3475,2021-04-09,1229,7781
3476,2022-01-02,6184,798
3477,2021-09-16,2666,867
3478,2022-04-20,7834,3269
3479,2021-09-05,8640,1539
3480,2021-11-01,173,5705
3481,2022-10-24,9789,2504
3482,2023-03-02,3424,6601
3483,2022-02-25,1480,1410
3484,2022-04-10,5104,3044
3485,2021-10-05,6226,3729
3486,2021-05-12,6877,2654
3487,2021-10-11,1394,2347
3488,2022-01-16,8968,3907
3489,2021-09-09,9670,3422
3490,2021-06-09,4577,3284
3491,2021-06-05,3221,8165
3492,2022-09-06,6095,3690
3493,2021-07-02,7549,7047
3494,2022-11-19,382,7635
3495,2023-01-23,5299,7942
3496,2022-01-16,6729,6204
3497,2021-04-09,8774,4291
3498,2021-12-02,155,8591
3499,2022-06-29,1256,6613
3500,2021-09-16,3553,5002
3501,2022-08-29,2233,28
3502,2021-07-08,7501,60
3503,2021-08-18,209,318
3504,2022-11-11,4069,4894
3505,2021-07-15,1875,1036
3506,2021-11-29,8648,1432
3507,2021-09-10,8484,4187
3508,2022-02-08,676,3468
3509,2021-07-28,2031,7153
3510,2022-03-17,8728,6039
3511,2022-07-15,1707,1485
3512,2022-05-26,6824,4265
3513,2021-07-28,4471,851
3514,2022-01-31,7658,7730
3515,2022-05-20,8342,1787
3516,2021-04-03,2358,3940
3517,2021-09-30,5056,818
3518,2022-12-04,6658,7806
3519,2022-09-12,158,3338
3520,2023-03-02,6660,7194
3521,2022-02-02,7138,6547
3522,2022-01-09,4899,7629
3523,2021-09-24,5505,7256
3524,2021-07-21,2704,6718
3525,2021-09-13,4791,303
3526,2022-11-16,6241,5435
3527,2021-11-15,2001,2033
3528,2022-10-18,1088,992
3529,2021-03-22,647,6197
3530,2021-04-13,3458,1978
3531,2022-03-26,5902,928
3532,2021-07-09,8032,6984
3533,2021-03-31,1951,3672
3534,2022-06-12,3291,3674
3535,2021-06-09,2314,5588
3536,2021-06-22,1471,3340
3537,2021-08-15,9256,6016
3538,2023-03-04,789,6541
3539,2021-09-11,756,3044
3540,2023-03-17,1953,1464
3541,2022-04-20,3355,4654
3542,2021-08-05,97,747
3543,2022-09-25,2642,5324
3544,2022-12-06,1952,432
3545,2021-12-16,1421,325
3546,2022-01-16,3309,3617
3547,2022-06-03,5529,1873
3548,2022-03-03,131,471
3549,2022-06-29,5182,7801
3550,2021-07-10,2167,8578
3551,2022-02-25,1563,1902
3552,2021-09-13,6914,4769
3553,2021-03-29,3113,5973
3554,2022-03-28,5087,7412
3555,2021-07-28,4068,2884
3556,2021-05-14,5736,5915
3557,2021-06-10,4229,1690
3558,2021-10-30,5932,3572
3559,2021-07-08,4451,3762
3560,2022-10-09,6813,5975
3561,2022-03-19,1216,2237
3562,2022-04-09,4209,3304
3563,2021-08-27,8401,3274
3564,2022-07-27,5422,330
3565,2022-03-26,7830,5296
3566,2022-06-17,9932,8870
3567,2022-12-25,6693,1572
3568,2023-03-06,3677,3587
3569,2022-04-23,6043,4866
3570,2021-08-16,4346,4015
3571,2021-07-28,2398,4194
3572,2022-01-16,8603,1987
3573,2022-11-14,5201,6488
3574,2022-08-14,5083,5880
3575,2021-10-06,9841,2562
3576,2023-01-31,5051,3260
3577,2022-03-18,318,6578
3578,2023-02-17,2375,5900
3579,2023-02-03,9538,6485
3580,2022-11-15,1197,2732
3581,2022-03-03,9872,5590
3582,2021-06-04,3713,6034
3583,2021-06-02,5996,2456
3584,2022-08-30,4013,6140
3585,2022-08-08,3124,7407
3586,2021-11-18,9629,2857
3587,2022-05-12,448,938
3588,2021-07-19,7698,5086
3589,2023-01-03,8522,8246
3590,2021-10-14,2361,3141
3591,2022-01-19,1627,2816
3592,2022-01-30,8925,3445
3593,2022-08-02,8708,7894
3594,2022-03-08,115,3085
3595,2021-04-01,8263,5370
3596,2021-07-30,5386,8914
3597,2022-09-29,4691,7090
3598,2021-07-14,2503,3378
3599,2022-03-23,1301,6074
3600,2022-12-06,8294,5692
3601,2022-10-05,5183,3937
