policy_id,policy_type,policy_start_date,policy_end_date,premium_amount,customer_id
6828,LIFE_INSURANCE,2023-05-18,2024-09-18,3535,956
6829,AUTO_INSURANCE,2022-11-17,2025-02-24,1479,9534
6830,HEALTH_INSURANCE,2024-03-12,2024-11-22,4476,6548
6831,AUTO_INSURANCE,2023-04-04,2027-01-11,2505,728
6832,LIFE_INSURANCE,2022-07-12,2026-10-04,1290,5949
6833,LIFE_INSURANCE,2023-11-13,2026-01-01,3189,6602
6834,HEALTH_INSURANCE,2022-04-04,2027-08-29,4188,7718
6835,AUTO_INSURANCE,2022-07-27,2027-07-19,3061,1288
6836,LIFE_INSURANCE,2023-11-05,2024-07-03,1968,4556
6837,AUTO_INSURANCE,2023-12-16,2024-06-10,2987,3633
6838,AUTO_INSURANCE,2022-06-14,2025-07-16,2624,2807
6839,AUTO_INSURANCE,2022-07-26,2025-12-30,4443,3538
6840,HEALTH_INSURANCE,2023-10-11,2024-08-03,1629,3356
6841,AUTO_INSURANCE,2023-03-09,2027-01-05,2350,5218
6842,LIFE_INSURANCE,2022-04-11,2026-12-19,1164,4787
6843,LIFE_INSURANCE,2023-10-04,2025-03-22,3076,9306
6844,HEALTH_INSURANCE,2023-09-01,2024-05-20,1380,4704
6845,AUTO_INSURANCE,2022-08-13,2028-01-09,4294,9084
6846,AUTO_INSURANCE,2023-08-01,2027-10-18,4567,1652
6847,LIFE_INSURANCE,2022-07-02,2025-01-01,2936,2438
6848,AUTO_INSURANCE,2022-12-20,2026-05-18,1591,5370
6849,HEALTH_INSURANCE,2022-03-26,2025-03-12,2223,8329
6850,LIFE_INSURANCE,2022-10-11,2024-05-28,2424,4558
6851,AUTO_INSURANCE,2024-01-31,2028-02-18,3591,1826
6852,LIFE_INSURANCE,2023-08-30,2027-11-13,2289,8629
6853,LIFE_INSURANCE,2023-02-02,2025-03-12,1114,86
6854,HEALTH_INSURANCE,2023-08-30,2024-09-29,4180,6888
6855,AUTO_INSURANCE,2022-12-30,2025-02-14,2605,8667
6856,LIFE_INSURANCE,2022-07-23,2025-01-18,846,6745
6857,AUTO_INSURANCE,2022-04-22,2024-07-03,1259,1866
6858,LIFE_INSURANCE,2022-09-15,2027-06-05,1494,5247
6859,HEALTH_INSURANCE,2022-10-10,2028-03-05,3782,5557
6860,LIFE_INSURANCE,2022-12-04,2025-02-27,1892,3316
6861,AUTO_INSURANCE,2023-11-19,2028-01-24,1596,5456
6862,HEALTH_INSURANCE,2023-08-16,2024-07-14,3964,6912
6863,LIFE_INSURANCE,2022-12-30,2024-12-24,2955,2338
6864,LIFE_INSURANCE,2022-09-26,2024-04-08,1345,9175
6865,HEALTH_INSURANCE,2023-09-04,2027-10-30,3594,9922
6866,HEALTH_INSURANCE,2023-12-12,2027-05-07,937,7096
6867,HEALTH_INSURANCE,2024-01-28,2026-04-14,4757,4619
6868,HEALTH_INSURANCE,2024-01-03,2026-09-27,3488,2324
6869,HEALTH_INSURANCE,2023-05-18,2025-11-03,2265,1276
6870,LIFE_INSURANCE,2022-10-08,2026-07-23,2427,9557
6871,HEALTH_INSURANCE,2022-06-13,2028-03-12,4111,5630
6872,LIFE_INSURANCE,2022-06-29,2027-04-30,2485,3010
6873,LIFE_INSURANCE,2023-10-26,2025-05-06,4748,1812
6874,HEALTH_INSURANCE,2022-06-22,2025-08-06,3041,5105
6875,HEALTH_INSURANCE,2023-03-02,2026-04-14,1886,3702
6876,LIFE_INSURANCE,2023-11-23,2025-01-16,4666,2662
6877,AUTO_INSURANCE,2022-06-05,2027-03-09,868,4655
6878,LIFE_INSURANCE,2022-11-26,2027-03-28,2884,29
6879,HEALTH_INSURANCE,2022-11-23,2024-05-23,2617,9395
6880,HEALTH_INSURANCE,2022-03-26,2026-07-08,4222,179
6881,HEALTH_INSURANCE,2023-02-08,2026-11-19,3856,2472
6882,LIFE_INSURANCE,2022-12-26,2025-07-28,3852,1025
6883,HEALTH_INSURANCE,2023-09-28,2025-07-11,4474,3308
6884,HEALTH_INSURANCE,2022-03-19,2026-05-10,1424,8292
6885,LIFE_INSURANCE,2022-12-19,2025-04-02,2334,7663
6886,AUTO_INSURANCE,2023-04-15,2025-11-22,4413,8296
6887,HEALTH_INSURANCE,2023-07-30,2027-06-13,3172,8787
6888,HEALTH_INSURANCE,2022-09-11,2026-05-12,3387,8429
6889,AUTO_INSURANCE,2022-11-20,2026-12-20,1638,6960
6890,LIFE_INSURANCE,2022-06-06,2025-09-25,772,6599
6891,AUTO_INSURANCE,2024-03-16,2025-05-26,2883,547
6892,LIFE_INSURANCE,2022-07-03,2025-01-19,2031,3504
6893,HEALTH_INSURANCE,2023-05-03,2026-06-27,1824,4986
6894,LIFE_INSURANCE,2023-09-23,2027-04-24,1268,6072
6895,AUTO_INSURANCE,2023-12-31,2027-01-24,2854,7704
6896,AUTO_INSURANCE,2023-01-30,2025-10-10,3782,5222
6897,LIFE_INSURANCE,2023-11-07,2027-10-01,3390,5706
6898,LIFE_INSURANCE,2022-11-03,2026-01-27,1495,8649
6899,HEALTH_INSURANCE,2023-04-21,2026-07-10,2196,1568
6900,LIFE_INSURANCE,2024-01-07,2026-11-26,935,8203
6901,LIFE_INSURANCE,2023-08-05,2025-02-27,4611,375
6902,LIFE_INSURANCE,2024-01-11,2026-02-07,3524,178
6903,HEALTH_INSURANCE,2023-08-24,2025-01-26,674,6869
6904,HEALTH_INSURANCE,2024-03-05,2025-11-12,1915,3444
6905,HEALTH_INSURANCE,2023-02-08,2028-02-21,3107,6048
6906,AUTO_INSURANCE,2023-09-28,2025-06-08,4538,8486
6907,AUTO_INSURANCE,2022-08-10,2026-06-07,4474,2889
6908,LIFE_INSURANCE,2023-06-23,2025-11-16,3048,800
6909,LIFE_INSURANCE,2022-07-01,2025-03-28,3737,7848
6910,LIFE_INSURANCE,2022-12-01,2027-09-17,1356,4096
6911,AUTO_INSURANCE,2023-09-24,2026-01-26,4816,2925
6912,LIFE_INSURANCE,2022-09-18,2024-07-30,2424,5311
6913,LIFE_INSURANCE,2023-05-29,2027-10-30,668,8939
6914,LIFE_INSURANCE,2022-08-23,2027-02-03,4453,4503
6915,AUTO_INSURANCE,2024-02-01,2027-12-11,3145,4426
6916,AUTO_INSURANCE,2024-02-21,2026-11-14,3220,6723
6917,LIFE_INSURANCE,2024-03-05,2027-01-03,4051,7176
6918,HEALTH_INSURANCE,2023-12-16,2027-10-19,3842,4929
6919,HEALTH_INSURANCE,2023-05-20,2027-04-11,1903,2281
6920,HEALTH_INSURANCE,2023-06-28,2027-06-13,3915,6339
6921,LIFE_INSURANCE,2022-04-05,2026-12-31,911,3076
6922,HEALTH_INSURANCE,2024-03-16,2025-07-29,3351,5207
6923,AUTO_INSURANCE,2022-10-12,2024-09-09,2583,4435
6924,LIFE_INSURANCE,2022-10-06,2027-04-15,848,5854
6925,AUTO_INSURANCE,2022-09-11,2027-08-23,4440,4539
6926,AUTO_INSURANCE,2022-10-18,2025-03-27,670,5325
6927,AUTO_INSURANCE,2022-07-14,2026-01-01,4093,3085
6928,HEALTH_INSURANCE,2022-07-16,2026-02-16,3503,9703
6929,LIFE_INSURANCE,2023-01-25,2027-04-24,3482,6896
6930,HEALTH_INSURANCE,2022-12-16,2025-04-09,4175,3921
6931,AUTO_INSURANCE,2023-10-12,2025-05-03,2830,7228
6932,AUTO_INSURANCE,2022-06-07,2024-06-21,815,8798
6933,LIFE_INSURANCE,2023-11-21,2025-08-31,3513,1173
6934,HEALTH_INSURANCE,2024-03-15,2026-02-26,3197,6288
6935,LIFE_INSURANCE,2024-01-27,2026-02-26,4690,7015
6936,HEALTH_INSURANCE,2023-05-25,2025-12-21,2204,8367
6937,AUTO_INSURANCE,2022-09-11,2026-10-26,1951,8707
6938,LIFE_INSURANCE,2023-01-08,2024-12-18,1797,7377
6939,LIFE_INSURANCE,2022-11-25,2025-05-24,3713,9810
6940,LIFE_INSURANCE,2024-01-02,2026-03-17,875,1682
6941,AUTO_INSURANCE,2023-12-21,2025-06-26,4746,2686
6942,AUTO_INSURANCE,2024-01-15,2025-07-23,3428,68
6943,AUTO_INSURANCE,2023-12-15,2025-12-23,2370,8535
6944,LIFE_INSURANCE,2023-10-17,2027-10-13,3012,5778
6945,LIFE_INSURANCE,2024-01-10,2027-02-23,4588,6343
6946,AUTO_INSURANCE,2022-05-21,2024-12-17,1018,9611
6947,AUTO_INSURANCE,2023-12-27,2025-01-14,4641,1831
6948,LIFE_INSURANCE,2023-11-19,2024-11-06,2531,5326
6949,LIFE_INSURANCE,2024-01-26,2024-11-22,1193,3347
6950,LIFE_INSURANCE,2023-09-28,2025-01-10,4431,1461
6951,LIFE_INSURANCE,2022-08-04,2026-10-15,747,9019
6952,LIFE_INSURANCE,2022-05-28,2027-07-31,4124,119
6953,LIFE_INSURANCE,2023-05-24,2026-11-19,2161,3625
6954,HEALTH_INSURANCE,2022-11-07,2025-05-11,3781,3398
6955,HEALTH_INSURANCE,2023-02-07,2025-02-26,728,3884
6956,LIFE_INSURANCE,2023-11-28,2024-12-18,2253,9068
6957,LIFE_INSURANCE,2022-12-04,2027-04-20,2435,8389
6958,LIFE_INSURANCE,2022-08-13,2025-05-11,3958,7420
6959,AUTO_INSURANCE,2022-06-21,2026-05-15,2679,9422
6960,HEALTH_INSURANCE,2022-09-15,2025-11-06,2321,8036
6961,HEALTH_INSURANCE,2022-08-25,2027-12-23,1667,326
6962,AUTO_INSURANCE,2023-01-16,2025-08-31,1885,7529
6963,HEALTH_INSURANCE,2022-03-26,2026-11-18,801,3633
6964,AUTO_INSURANCE,2022-09-14,2027-08-19,2489,4761
6965,LIFE_INSURANCE,2023-02-28,2027-11-09,4188,4425
6966,HEALTH_INSURANCE,2023-09-20,2026-03-16,2919,3518
6967,LIFE_INSURANCE,2023-06-29,2026-07-20,3487,8007
6968,LIFE_INSURANCE,2022-04-13,2025-09-26,4808,2064
6969,LIFE_INSURANCE,2022-05-04,2026-10-18,612,4048
6970,AUTO_INSURANCE,2024-03-01,2024-11-14,1010,8082
6971,AUTO_INSURANCE,2024-01-05,2027-08-26,2218,9769
6972,HEALTH_INSURANCE,2022-06-12,2026-12-01,3286,3167
6973,LIFE_INSURANCE,2022-07-23,2026-11-26,4246,1097
6974,LIFE_INSURANCE,2022-12-06,2024-10-23,1987,2991
6975,HEALTH_INSURANCE,2023-03-04,2025-06-16,4767,3956
6976,HEALTH_INSURANCE,2022-08-25,2027-10-14,4622,4664
6977,AUTO_INSURANCE,2022-04-30,2025-02-27,2863,9519
6978,AUTO_INSURANCE,2023-10-28,2024-09-01,2367,1329
6979,HEALTH_INSURANCE,2023-03-23,2025-03-18,4064,7050
6980,AUTO_INSURANCE,2023-12-29,2024-10-07,1485,609
6981,HEALTH_INSURANCE,2023-04-05,2026-07-29,2058,9829
6982,LIFE_INSURANCE,2023-11-01,2027-12-10,3841,9046
6983,AUTO_INSURANCE,2023-06-10,2028-02-01,2060,9885
6984,HEALTH_INSURANCE,2023-07-02,2026-01-27,2648,9438
6985,AUTO_INSURANCE,2022-08-18,2024-09-21,1772,4879
6986,AUTO_INSURANCE,2023-08-11,2027-12-05,3208,7690
6987,LIFE_INSURANCE,2023-05-05,2025-06-19,2340,7529
6988,HEALTH_INSURANCE,2022-07-12,2024-07-01,1079,6486
6989,AUTO_INSURANCE,2023-02-24,2027-11-12,4325,9735
6990,LIFE_INSURANCE,2023-12-22,2027-10-05,4956,7408
6991,LIFE_INSURANCE,2023-10-21,2027-10-20,4714,3787
6992,AUTO_INSURANCE,2023-10-24,2028-01-28,1228,43
6993,HEALTH_INSURANCE,2023-04-06,2027-08-07,2445,1310
6994,LIFE_INSURANCE,2022-06-17,2025-08-17,4281,3350
6995,LIFE_INSURANCE,2022-11-28,2024-05-14,1086,2160
6996,LIFE_INSURANCE,2022-08-22,2025-05-09,4478,7819
6997,LIFE_INSURANCE,2023-04-03,2026-08-21,3232,9623
6998,LIFE_INSURANCE,2023-01-10,2024-07-25,2372,3690
6999,AUTO_INSURANCE,2022-11-28,2025-12-24,4586,7709
7000,AUTO_INSURANCE,2023-01-03,2026-01-26,4609,4227
7001,LIFE_INSURANCE,2022-08-16,2027-10-30,4228,9057
7002,LIFE_INSURANCE,2022-07-01,2026-05-02,3939,403
7003,LIFE_INSURANCE,2023-11-21,2026-07-08,3174,202
7004,AUTO_INSURANCE,2022-06-24,2027-03-12,2305,5091
7005,AUTO_INSURANCE,2022-12-21,2025-11-18,1652,1320
7006,AUTO_INSURANCE,2023-02-18,2026-02-04,3319,3327
7007,LIFE_INSURANCE,2023-08-23,2025-08-26,757,2259
7008,LIFE_INSURANCE,2023-06-08,2027-06-03,4979,6325
7009,HEALTH_INSURANCE,2023-06-18,2027-04-22,982,5019
7010,AUTO_INSURANCE,2023-09-10,2024-06-19,2822,9309
7011,HEALTH_INSURANCE,2023-12-30,2026-08-16,3653,2270
7012,LIFE_INSURANCE,2023-08-21,2025-01-26,2118,3315
7013,AUTO_INSURANCE,2023-12-17,2028-01-12,3961,4368
7014,LIFE_INSURANCE,2022-12-13,2026-03-14,3460,4834
7015,AUTO_INSURANCE,2022-12-29,2026-08-04,789,6736
7016,AUTO_INSURANCE,2023-11-13,2027-08-18,1187,5882
7017,HEALTH_INSURANCE,2022-10-28,2024-07-04,2923,5953
7018,HEALTH_INSURANCE,2023-01-14,2026-03-19,1887,8699
7019,LIFE_INSURANCE,2022-03-22,2024-04-06,3846,8721
7020,AUTO_INSURANCE,2023-09-03,2025-05-30,2355,3849
7021,AUTO_INSURANCE,2023-09-09,2025-04-03,2147,6324
7022,HEALTH_INSURANCE,2022-07-01,2024-07-09,658,1042
7023,HEALTH_INSURANCE,2022-04-11,2025-10-30,3989,655
7024,LIFE_INSURANCE,2022-06-10,2024-03-28,3022,1304
7025,LIFE_INSURANCE,2022-07-06,2024-04-21,4563,9402
7026,AUTO_INSURANCE,2023-02-26,2027-05-10,3693,3621
7027,LIFE_INSURANCE,2022-09-01,2025-01-09,4912,1764
7028,AUTO_INSURANCE,2023-12-03,2026-05-02,4329,660
7029,HEALTH_INSURANCE,2024-03-09,2025-10-02,735,9142
7030,LIFE_INSURANCE,2022-11-05,2026-03-12,1858,9333
7031,LIFE_INSURANCE,2023-10-31,2026-06-16,1228,8607
7032,LIFE_INSURANCE,2022-10-14,2027-04-02,3928,5932
7033,HEALTH_INSURANCE,2022-06-10,2026-11-29,4624,2297
7034,LIFE_INSURANCE,2023-03-23,2027-02-24,691,2265
7035,HEALTH_INSURANCE,2022-12-28,2026-10-03,593,7482
7036,HEALTH_INSURANCE,2023-03-23,2024-05-27,3083,991
7037,HEALTH_INSURANCE,2022-04-09,2025-11-19,2035,3885
7038,LIFE_INSURANCE,2022-05-16,2025-01-12,1326,3817
7039,AUTO_INSURANCE,2023-04-23,2027-05-27,2268,4258
7040,HEALTH_INSURANCE,2022-07-05,2025-05-23,568,1923
7041,AUTO_INSURANCE,2023-03-09,2026-08-11,1293,4627
7042,HEALTH_INSURANCE,2023-02-19,2027-02-12,1730,2664
7043,LIFE_INSURANCE,2022-07-05,2025-04-07,619,8379
7044,AUTO_INSURANCE,2022-08-05,2026-04-29,1694,5584
7045,AUTO_INSURANCE,2022-09-26,2026-05-06,2334,3839
7046,AUTO_INSURANCE,2023-03-11,2025-05-02,1737,2452
7047,LIFE_INSURANCE,2022-09-07,2027-10-09,4252,6957
7048,LIFE_INSURANCE,2022-12-01,2026-03-11,2263,7371
7049,LIFE_INSURANCE,2023-11-02,2025-06-02,2105,3599
7050,LIFE_INSURANCE,2022-07-15,2026-08-08,4647,7744
7051,HEALTH_INSURANCE,2022-05-28,2025-07-13,2775,8775
7052,LIFE_INSURANCE,2023-04-16,2028-03-13,1064,6383
7053,LIFE_INSURANCE,2024-02-12,2024-09-12,3156,8854
7054,AUTO_INSURANCE,2022-07-11,2024-10-18,1164,1388
7055,HEALTH_INSURANCE,2023-07-07,2025-05-30,4575,9040
7056,LIFE_INSURANCE,2023-11-06,2025-04-10,3355,3394
7057,HEALTH_INSURANCE,2023-01-27,2024-05-17,4771,2677
7058,LIFE_INSURANCE,2022-12-07,2027-10-08,1797,6304
7059,LIFE_INSURANCE,2022-07-29,2024-09-26,1558,697
7060,AUTO_INSURANCE,2023-03-16,2027-04-17,968,9886
7061,AUTO_INSURANCE,2023-11-15,2026-08-20,4669,5075
7062,AUTO_INSURANCE,2022-09-26,2026-11-15,4149,8352
7063,AUTO_INSURANCE,2024-01-27,2025-02-06,4812,9294
7064,HEALTH_INSURANCE,2022-12-25,2025-08-22,988,1124
7065,AUTO_INSURANCE,2023-11-25,2024-11-10,1920,9765
7066,AUTO_INSURANCE,2022-03-20,2026-05-21,4932,6088
7067,HEALTH_INSURANCE,2023-09-24,2026-10-17,4673,9014
7068,AUTO_INSURANCE,2023-07-04,2025-11-14,3041,2589
7069,AUTO_INSURANCE,2022-10-17,2027-04-29,2648,5412
7070,AUTO_INSURANCE,2022-12-02,2027-07-18,1236,6004
7071,LIFE_INSURANCE,2023-07-22,2027-07-14,4455,6169
7072,LIFE_INSURANCE,2023-04-13,2027-04-03,2812,5929
7073,AUTO_INSURANCE,2022-09-17,2026-06-23,4521,9893
7074,HEALTH_INSURANCE,2023-02-17,2027-12-04,679,314
7075,AUTO_INSURANCE,2022-06-11,2026-09-05,1668,5930
7076,HEALTH_INSURANCE,2023-06-04,2025-06-10,4475,6143
7077,AUTO_INSURANCE,2023-02-23,2025-10-14,2011,3452
7078,AUTO_INSURANCE,2022-11-05,2025-05-30,3869,2799
7079,AUTO_INSURANCE,2022-05-13,2025-04-04,2394,5741
7080,HEALTH_INSURANCE,2023-04-21,2025-10-21,1087,6899
7081,LIFE_INSURANCE,2023-11-19,2024-08-09,861,4751
7082,LIFE_INSURANCE,2022-08-24,2026-04-15,2718,3428
7083,LIFE_INSURANCE,2023-11-14,2024-03-20,3639,218
7084,LIFE_INSURANCE,2022-04-25,2027-04-18,1352,1601
7085,LIFE_INSURANCE,2023-07-09,2027-06-26,3033,7804
7086,AUTO_INSURANCE,2022-05-02,2025-10-30,970,3803
7087,HEALTH_INSURANCE,2023-09-24,2025-12-20,4351,5688
7088,AUTO_INSURANCE,2022-08-28,2026-12-05,1089,9076
7089,HEALTH_INSURANCE,2022-03-20,2025-08-21,3854,5108
7090,LIFE_INSURANCE,2022-08-19,2027-11-25,2474,3864
7091,AUTO_INSURANCE,2023-12-09,2027-02-16,1545,5198
7092,LIFE_INSURANCE,2023-11-04,2024-07-02,3831,6840
7093,AUTO_INSURANCE,2022-10-15,2025-10-21,3012,9534
7094,AUTO_INSURANCE,2023-07-29,2027-08-28,3928,8926
7095,AUTO_INSURANCE,2023-12-06,2027-06-08,637,4203
7096,HEALTH_INSURANCE,2023-05-08,2024-04-15,1240,4333
7097,AUTO_INSURANCE,2023-08-31,2026-03-11,3469,544
7098,LIFE_INSURANCE,2023-02-23,2028-01-22,973,3924
7099,LIFE_INSURANCE,2022-05-26,2025-11-27,4473,6654
7100,LIFE_INSURANCE,2022-08-15,2027-04-09,622,6372
7101,LIFE_INSURANCE,2023-10-17,2026-10-24,4142,3459
7102,LIFE_INSURANCE,2023-10-05,2026-03-03,3769,9550
7103,HEALTH_INSURANCE,2022-06-04,2025-09-07,3873,3284
7104,AUTO_INSURANCE,2023-06-19,2025-06-07,4309,4761
7105,LIFE_INSURANCE,2023-02-12,2025-10-12,4840,8538
7106,LIFE_INSURANCE,2023-02-18,2027-08-28,1121,4589
7107,LIFE_INSURANCE,2023-02-26,2026-11-25,564,3635
7108,AUTO_INSURANCE,2023-06-17,2027-04-23,2541,124
7109,LIFE_INSURANCE,2023-04-06,2026-08-18,3959,2834
7110,LIFE_INSURANCE,2023-09-03,2027-08-20,1200,3864
7111,LIFE_INSURANCE,2022-12-06,2026-12-31,1138,9918
7112,AUTO_INSURANCE,2023-09-14,2025-03-22,2034,6995
7113,AUTO_INSURANCE,2023-06-02,2027-07-14,3534,7246
7114,HEALTH_INSURANCE,2022-09-05,2024-06-06,866,6764
7115,AUTO_INSURANCE,2023-08-30,2026-11-28,3943,2429
7116,AUTO_INSURANCE,2023-07-23,2024-03-19,3742,6278
7117,HEALTH_INSURANCE,2022-06-19,2024-06-09,880,6323
7118,HEALTH_INSURANCE,2022-11-09,2027-10-12,979,160
7119,AUTO_INSURANCE,2024-02-12,2026-10-15,4664,1235
7120,HEALTH_INSURANCE,2022-07-15,2025-01-09,939,8490
7121,HEALTH_INSURANCE,2023-03-14,2026-05-01,1305,5448
7122,LIFE_INSURANCE,2023-05-21,2027-01-15,1132,1689
7123,AUTO_INSURANCE,2024-02-28,2027-10-12,4981,6222
7124,AUTO_INSURANCE,2023-01-06,2025-08-17,3351,2023
7125,LIFE_INSURANCE,2023-12-13,2024-12-29,2155,2470
7126,AUTO_INSURANCE,2023-04-17,2026-09-07,2698,5796
7127,HEALTH_INSURANCE,2022-10-31,2024-05-25,4950,2151
7128,AUTO_INSURANCE,2022-04-22,2026-12-03,2849,6719
7129,HEALTH_INSURANCE,2023-11-25,2027-08-04,4454,2986
7130,AUTO_INSURANCE,2022-03-25,2027-03-05,1755,168
7131,HEALTH_INSURANCE,2022-03-20,2025-03-13,3823,7236
7132,LIFE_INSURANCE,2022-06-24,2027-08-15,1133,8918
7133,HEALTH_INSURANCE,2023-02-03,2027-05-13,3657,1776
7134,AUTO_INSURANCE,2022-12-21,2027-06-12,4391,423
7135,HEALTH_INSURANCE,2022-08-18,2027-07-20,1078,7214
7136,AUTO_INSURANCE,2023-10-01,2026-11-11,1416,9287
7137,LIFE_INSURANCE,2023-01-28,2028-02-28,3614,5863
7138,AUTO_INSURANCE,2022-07-20,2024-06-08,2313,3409
7139,AUTO_INSURANCE,2024-02-07,2028-02-21,667,7455
7140,LIFE_INSURANCE,2024-03-14,2026-05-07,2368,67
7141,HEALTH_INSURANCE,2024-02-13,2025-07-20,2533,5278
7142,AUTO_INSURANCE,2022-09-07,2026-12-19,3414,3472
7143,LIFE_INSURANCE,2023-08-17,2025-05-20,2063,1130
7144,LIFE_INSURANCE,2023-09-27,2027-05-29,3897,6950
7145,LIFE_INSURANCE,2024-01-07,2028-02-27,3387,4083
7146,AUTO_INSURANCE,2022-03-23,2027-05-12,1042,8552
7147,HEALTH_INSURANCE,2022-12-21,2024-06-15,2954,7381
7148,HEALTH_INSURANCE,2023-03-07,2026-03-23,2115,8832
7149,LIFE_INSURANCE,2024-01-12,2025-04-23,2539,6121
7150,AUTO_INSURANCE,2023-05-08,2027-02-15,4358,1310
7151,HEALTH_INSURANCE,2024-01-12,2027-07-20,3616,2438
7152,AUTO_INSURANCE,2023-05-06,2027-07-05,4108,9050
7153,LIFE_INSURANCE,2023-11-12,2027-08-07,4014,3758
7154,AUTO_INSURANCE,2023-06-25,2026-12-21,4126,2364
7155,AUTO_INSURANCE,2023-12-07,2027-02-23,2550,1889
7156,AUTO_INSURANCE,2023-07-10,2024-03-22,1848,4823
7157,HEALTH_INSURANCE,2023-12-28,2026-08-18,2895,9460
7158,HEALTH_INSURANCE,2022-06-09,2025-11-04,3549,222
7159,HEALTH_INSURANCE,2023-04-20,2025-11-14,2247,6811
7160,AUTO_INSURANCE,2023-10-31,2025-01-10,3460,8782
7161,LIFE_INSURANCE,2022-12-08,2028-02-28,3405,3474
7162,LIFE_INSURANCE,2023-12-07,2027-08-01,1556,5529
7163,LIFE_INSURANCE,2022-08-17,2026-04-16,3865,5350
7164,LIFE_INSURANCE,2024-03-02,2024-03-31,2111,2140
7165,LIFE_INSURANCE,2022-05-09,2026-07-22,1165,2556
7166,HEALTH_INSURANCE,2023-09-23,2027-04-04,2197,4948
7167,AUTO_INSURANCE,2022-03-31,2027-01-30,1648,3474
7168,AUTO_INSURANCE,2022-04-17,2025-06-06,2597,7092
7169,AUTO_INSURANCE,2023-04-13,2027-01-19,512,9654
7170,HEALTH_INSURANCE,2022-04-24,2024-06-10,3494,2309
7171,LIFE_INSURANCE,2022-09-24,2024-11-14,3304,1834
7172,HEALTH_INSURANCE,2024-03-02,2026-12-28,1813,9095
7173,LIFE_INSURANCE,2023-10-07,2026-08-07,3383,4505
7174,AUTO_INSURANCE,2023-08-03,2027-05-15,2197,3521
7175,AUTO_INSURANCE,2022-07-27,2027-10-06,4137,4418
7176,AUTO_INSURANCE,2022-04-22,2025-11-16,1624,5963
7177,LIFE_INSURANCE,2023-01-25,2026-02-10,1257,8938
7178,AUTO_INSURANCE,2022-11-18,2027-12-16,1229,9017
7179,HEALTH_INSURANCE,2023-09-15,2024-10-06,3018,2561
7180,HEALTH_INSURANCE,2023-01-01,2026-07-06,3023,5445
7181,LIFE_INSURANCE,2023-08-29,2027-06-10,3972,8355
7182,LIFE_INSURANCE,2023-11-08,2025-12-02,1176,9576
7183,LIFE_INSURANCE,2022-10-20,2024-08-03,1152,2017
7184,LIFE_INSURANCE,2022-03-19,2027-04-25,1852,1662
7185,LIFE_INSURANCE,2023-08-09,2025-12-02,3490,1525
7186,LIFE_INSURANCE,2023-09-05,2026-10-19,621,7420
7187,LIFE_INSURANCE,2023-12-14,2025-05-26,1029,531
7188,HEALTH_INSURANCE,2022-06-29,2026-09-24,1961,8683
7189,LIFE_INSURANCE,2023-09-15,2028-01-22,4903,2443
7190,HEALTH_INSURANCE,2023-01-07,2024-03-26,3761,7385
7191,LIFE_INSURANCE,2023-12-08,2025-11-09,772,1779
7192,AUTO_INSURANCE,2024-02-23,2027-02-08,3290,5967
7193,LIFE_INSURANCE,2022-10-04,2027-05-30,1330,9896
7194,AUTO_INSURANCE,2023-12-04,2027-03-28,2433,2566
7195,HEALTH_INSURANCE,2023-04-27,2025-01-11,1236,6859
7196,HEALTH_INSURANCE,2022-10-11,2027-01-30,2574,5426
7197,HEALTH_INSURANCE,2024-01-04,2027-07-20,3004,7849
7198,HEALTH_INSURANCE,2023-05-07,2027-08-09,2197,3311
7199,LIFE_INSURANCE,2024-03-12,2026-02-14,1261,5161
7200,AUTO_INSURANCE,2023-09-30,2027-05-15,4012,4126
7201,LIFE_INSURANCE,2022-12-15,2025-04-07,1732,5064
7202,LIFE_INSURANCE,2022-06-09,2027-10-22,1287,9417
7203,AUTO_INSURANCE,2022-11-28,2026-09-30,1268,3501
7204,LIFE_INSURANCE,2023-10-17,2025-09-13,4835,4418
7205,LIFE_INSURANCE,2022-09-19,2024-08-07,3616,194
7206,HEALTH_INSURANCE,2023-01-27,2025-03-05,3187,7161
7207,LIFE_INSURANCE,2022-12-08,2026-05-31,4382,3244
7208,HEALTH_INSURANCE,2023-05-24,2025-07-05,1051,7731
7209,LIFE_INSURANCE,2022-06-22,2026-08-23,3447,7082
7210,HEALTH_INSURANCE,2022-03-30,2028-03-05,4370,4011
7211,HEALTH_INSURANCE,2024-02-14,2026-10-31,1068,2274
7212,HEALTH_INSURANCE,2022-11-12,2024-08-22,1966,2400
7213,LIFE_INSURANCE,2023-04-24,2024-07-15,3076,1930
7214,LIFE_INSURANCE,2024-01-09,2024-07-01,2519,7633
7215,HEALTH_INSURANCE,2023-04-11,2027-04-19,4892,544
7216,LIFE_INSURANCE,2024-01-13,2024-09-18,1003,1199
7217,HEALTH_INSURANCE,2023-10-27,2025-12-21,4034,1762
7218,HEALTH_INSURANCE,2022-03-21,2027-06-29,791,1585
7219,LIFE_INSURANCE,2023-10-01,2027-10-14,4373,752
7220,HEALTH_INSURANCE,2023-04-09,2025-06-20,3401,3944
7221,LIFE_INSURANCE,2023-10-26,2026-09-21,4768,6577
7222,HEALTH_INSURANCE,2024-02-16,2026-08-13,3334,7769
7223,AUTO_INSURANCE,2023-09-01,2024-05-10,3723,2091
7224,HEALTH_INSURANCE,2023-01-18,2026-06-20,1465,5412
