"customer_id","quarter","customer_lifetime_value_quarterly"
6305,"2023-10-01 00:00:00+03","61528.33"
188,"2023-10-01 00:00:00+03","14661.67"
3516,"2022-07-01 00:00:00+03","0.00"
8741,"2023-01-01 00:00:00+02","0.00"
2390,"2022-07-01 00:00:00+03","0.00"
1880,"2023-07-01 00:00:00+03","0.00"
809,"2022-07-01 00:00:00+03","52585.67"
5917,"2022-07-01 00:00:00+03","0.00"
9460,"2023-04-01 00:00:00+03","55860.00"
9521,"2023-04-01 00:00:00+03","0.00"
4083,"2024-01-01 00:00:00+02","67342.33"
9038,"2023-04-01 00:00:00+03","0.00"
8952,"2023-10-01 00:00:00+03","0.00"
8661,"2022-07-01 00:00:00+03","75474.33"
879,"2022-07-01 00:00:00+03","33243.67"
4300,"2022-04-01 00:00:00+03","0.00"
7250,"2022-04-01 00:00:00+03","21957.67"
6654,"2022-04-01 00:00:00+03","135983.00"
5150,"2022-07-01 00:00:00+03","128395.67"
2405,"2024-01-01 00:00:00+02","21197.67"
4816,"2022-04-01 00:00:00+03","0.00"
9447,"2022-07-01 00:00:00+03","55619.33"
4569,"2023-07-01 00:00:00+03","0.00"
538,"2022-07-01 00:00:00+03","45036.33"
9498,"2022-07-01 00:00:00+03","0.00"
2113,"2022-10-01 00:00:00+03","16789.67"
1488,"2022-01-01 00:00:00+02","57760.00"
1513,"2023-01-01 00:00:00+02","0.00"
4821,"2022-07-01 00:00:00+03","8714.67"
1562,"2022-07-01 00:00:00+03","40330.67"
1806,"2023-07-01 00:00:00+03","0.00"
86,"2023-07-01 00:00:00+03","0.00"
7759,"2022-10-01 00:00:00+03","0.00"
6849,"2023-10-01 00:00:00+03","106254.33"
3161,"2024-01-01 00:00:00+02","0.00"
9122,"2024-01-01 00:00:00+02","0.00"
8284,"2024-01-01 00:00:00+02","0.00"
6402,"2023-04-01 00:00:00+03","0.00"
7926,"2022-10-01 00:00:00+03","58729.00"
1299,"2022-07-01 00:00:00+03","52104.33"
6727,"2023-04-01 00:00:00+03","12559.00"
432,"2022-10-01 00:00:00+03","0.00"
6356,"2023-07-01 00:00:00+03","0.00"
7207,"2024-01-01 00:00:00+02","437.00"
1961,"2022-07-01 00:00:00+03","0.00"
6212,"2023-07-01 00:00:00+03","37170.33"
2978,"2023-07-01 00:00:00+03","3109.67"
1306,"2023-10-01 00:00:00+03","49628.00"
3462,"2023-01-01 00:00:00+02","51939.67"
9522,"2023-07-01 00:00:00+03","0.00"
609,"2023-10-01 00:00:00+03","0.00"
1020,"2023-04-01 00:00:00+03","10608.33"
9627,"2022-01-01 00:00:00+02","0.00"
2986,"2023-10-01 00:00:00+03","0.00"
1646,"2022-07-01 00:00:00+03","68317.67"
8329,"2022-01-01 00:00:00+02","0.00"
480,"2023-07-01 00:00:00+03","0.00"
6610,"2022-10-01 00:00:00+03","0.00"
7357,"2023-04-01 00:00:00+03","0.00"
1689,"2023-04-01 00:00:00+03","0.00"
9462,"2023-10-01 00:00:00+03","26188.33"
3178,"2022-04-01 00:00:00+03","0.00"
8056,"2024-01-01 00:00:00+02","9265.67"
9509,"2022-07-01 00:00:00+03","0.00"
5083,"2022-07-01 00:00:00+03","36423.00"
9506,"2022-04-01 00:00:00+03","0.00"
3701,"2023-07-01 00:00:00+03","53206.33"
2807,"2022-04-01 00:00:00+03","8980.67"
9424,"2023-01-01 00:00:00+02","0.00"
3263,"2023-04-01 00:00:00+03","44738.67"
6155,"2023-04-01 00:00:00+03","57278.67"
7035,"2023-04-01 00:00:00+03","56620.00"
3438,"2023-04-01 00:00:00+03","33889.67"
442,"2022-04-01 00:00:00+03","0.00"
8634,"2023-07-01 00:00:00+03","0.00"
4293,"2023-01-01 00:00:00+02","0.00"
8551,"2023-04-01 00:00:00+03","0.00"
8841,"2023-07-01 00:00:00+03","0.00"
7134,"2024-01-01 00:00:00+02","43712.67"
8746,"2023-04-01 00:00:00+03","0.00"
3108,"2023-07-01 00:00:00+03","0.00"
8573,"2024-01-01 00:00:00+02","0.00"
8722,"2022-07-01 00:00:00+03","0.00"
4629,"2023-10-01 00:00:00+03","0.00"
7888,"2022-07-01 00:00:00+03","0.00"
9036,"2024-01-01 00:00:00+02","0.00"
8091,"2022-07-01 00:00:00+03","4408.00"
9095,"2024-01-01 00:00:00+02","0.00"
4495,"2023-07-01 00:00:00+03","0.00"
3684,"2022-10-01 00:00:00+03","94138.67"
3956,"2023-01-01 00:00:00+02","0.00"
8083,"2023-07-01 00:00:00+03","58653.00"
2210,"2022-10-01 00:00:00+03","0.00"
2599,"2023-10-01 00:00:00+03","22084.33"
2905,"2023-01-01 00:00:00+02","0.00"
6531,"2022-10-01 00:00:00+03","0.00"
5875,"2023-10-01 00:00:00+03","72339.33"
5365,"2023-01-01 00:00:00+02","0.00"
8914,"2022-07-01 00:00:00+03","0.00"
4169,"2022-10-01 00:00:00+03","0.00"
8918,"2022-04-01 00:00:00+03","15352.00"
728,"2022-07-01 00:00:00+03","0.00"
9289,"2022-07-01 00:00:00+03","46816.00"
4053,"2022-07-01 00:00:00+03","0.00"
2751,"2022-04-01 00:00:00+03","29728.67"
6766,"2023-01-01 00:00:00+02","0.00"
274,"2024-01-01 00:00:00+02","0.00"
4539,"2022-07-01 00:00:00+03","0.00"
8592,"2023-10-01 00:00:00+03","0.00"
2719,"2024-01-01 00:00:00+02","10443.67"
5715,"2023-01-01 00:00:00+02","0.00"
9716,"2023-04-01 00:00:00+03","0.00"
5332,"2022-10-01 00:00:00+03","19715.67"
5678,"2023-07-01 00:00:00+03","0.00"
5999,"2023-10-01 00:00:00+03","0.00"
1049,"2022-10-01 00:00:00+03","0.00"
8926,"2023-07-01 00:00:00+03","0.00"
3797,"2023-10-01 00:00:00+03","54701.00"
7432,"2023-04-01 00:00:00+03","0.00"
9492,"2024-01-01 00:00:00+02","0.00"
2370,"2023-10-01 00:00:00+03","0.00"
4167,"2022-04-01 00:00:00+03","42104.00"
3312,"2022-07-01 00:00:00+03","56366.67"
767,"2023-10-01 00:00:00+03","90433.67"
8973,"2022-01-01 00:00:00+02","0.00"
2293,"2023-04-01 00:00:00+03","54194.33"
3995,"2023-04-01 00:00:00+03","0.00"
9538,"2022-10-01 00:00:00+03","0.00"
2688,"2024-01-01 00:00:00+02","0.00"
943,"2023-07-01 00:00:00+03","69869.33"
1760,"2023-04-01 00:00:00+03","0.00"
877,"2023-07-01 00:00:00+03","5991.33"
890,"2023-10-01 00:00:00+03","82118.00"
8555,"2022-04-01 00:00:00+03","0.00"
9899,"2023-07-01 00:00:00+03","0.00"
7477,"2022-10-01 00:00:00+03","0.00"
1945,"2023-10-01 00:00:00+03","29272.67"
1238,"2023-07-01 00:00:00+03","2634.67"
7072,"2022-10-01 00:00:00+03","0.00"
7137,"2022-10-01 00:00:00+03","92789.67"
7029,"2022-07-01 00:00:00+03","0.00"
8578,"2023-10-01 00:00:00+03","33326.00"
8889,"2022-04-01 00:00:00+03","0.00"
1577,"2023-04-01 00:00:00+03","0.00"
5891,"2023-07-01 00:00:00+03","0.00"
9168,"2023-01-01 00:00:00+02","0.00"
3230,"2023-07-01 00:00:00+03","13908.00"
7345,"2023-01-01 00:00:00+02","500.33"
3014,"2023-01-01 00:00:00+02","0.00"
314,"2023-01-01 00:00:00+02","0.00"
2948,"2023-04-01 00:00:00+03","0.00"
6252,"2023-07-01 00:00:00+03","0.00"
5196,"2023-10-01 00:00:00+03","0.00"
4058,"2023-07-01 00:00:00+03","0.00"
5414,"2023-04-01 00:00:00+03","0.00"
6077,"2024-01-01 00:00:00+02","0.00"
2036,"2023-01-01 00:00:00+02","81744.33"
9613,"2024-01-01 00:00:00+02","0.00"
9035,"2023-07-01 00:00:00+03","119269.33"
3539,"2023-04-01 00:00:00+03","0.00"
9967,"2023-04-01 00:00:00+03","88597.00"
746,"2024-01-01 00:00:00+02","6105.33"
5768,"2022-07-01 00:00:00+03","0.00"
4876,"2023-01-01 00:00:00+02","0.00"
2651,"2022-07-01 00:00:00+03","0.00"
7334,"2023-04-01 00:00:00+03","0.00"
3975,"2024-01-01 00:00:00+02","0.00"
6727,"2023-10-01 00:00:00+03","0.00"
7672,"2023-07-01 00:00:00+03","0.00"
7794,"2022-04-01 00:00:00+03","49381.00"
3719,"2022-04-01 00:00:00+03","0.00"
3052,"2022-04-01 00:00:00+03","0.00"
6729,"2022-07-01 00:00:00+03","26036.33"
106,"2022-10-01 00:00:00+03","29849.00"
785,"2022-10-01 00:00:00+03","0.00"
1912,"2023-10-01 00:00:00+03","124298.00"
8445,"2022-07-01 00:00:00+03","39957.00"
7776,"2022-10-01 00:00:00+03","0.00"
7209,"2023-10-01 00:00:00+03","28639.33"
9069,"2023-01-01 00:00:00+02","32889.00"
3248,"2022-07-01 00:00:00+03","0.00"
7774,"2023-01-01 00:00:00+02","3933.00"
7170,"2023-07-01 00:00:00+03","0.00"
2110,"2022-04-01 00:00:00+03","0.00"
7800,"2024-01-01 00:00:00+02","54029.67"
5655,"2022-10-01 00:00:00+03","0.00"
911,"2023-04-01 00:00:00+03","0.00"
8524,"2024-01-01 00:00:00+02","0.00"
3667,"2022-10-01 00:00:00+03","71174.00"
7183,"2023-07-01 00:00:00+03","0.00"
7584,"2023-10-01 00:00:00+03","54878.33"
5929,"2023-01-01 00:00:00+02","0.00"
2384,"2022-10-01 00:00:00+03","0.00"
9548,"2022-04-01 00:00:00+03","0.00"
1476,"2023-07-01 00:00:00+03","26264.33"
7419,"2023-01-01 00:00:00+02","0.00"
5415,"2022-07-01 00:00:00+03","0.00"
8225,"2023-07-01 00:00:00+03","0.00"
7658,"2022-04-01 00:00:00+03","0.00"
4634,"2022-07-01 00:00:00+03","0.00"
4943,"2022-07-01 00:00:00+03","54656.67"
5192,"2023-04-01 00:00:00+03","0.00"
4751,"2023-10-01 00:00:00+03","19722.00"
6958,"2023-04-01 00:00:00+03","52541.33"
8640,"2023-10-01 00:00:00+03","0.00"
7719,"2024-01-01 00:00:00+02","0.00"
7189,"2022-07-01 00:00:00+03","55226.67"
2265,"2022-04-01 00:00:00+03","49533.00"
1397,"2022-04-01 00:00:00+03","11178.33"
6062,"2023-01-01 00:00:00+02","0.00"
7155,"2024-01-01 00:00:00+02","0.00"
6338,"2023-07-01 00:00:00+03","0.00"
3067,"2022-07-01 00:00:00+03","3344.00"
8473,"2024-01-01 00:00:00+02","0.00"
8236,"2023-07-01 00:00:00+03","0.00"
9473,"2022-10-01 00:00:00+03","0.00"
3064,"2022-10-01 00:00:00+03","0.00"
8867,"2023-07-01 00:00:00+03","0.00"
8720,"2022-07-01 00:00:00+03","30685.00"
279,"2023-10-01 00:00:00+03","110060.67"
711,"2023-07-01 00:00:00+03","0.00"
2220,"2022-07-01 00:00:00+03","0.00"
1306,"2023-04-01 00:00:00+03","0.00"
6207,"2024-01-01 00:00:00+02","0.00"
3773,"2023-10-01 00:00:00+03","21717.00"
866,"2023-07-01 00:00:00+03","0.00"
391,"2023-04-01 00:00:00+03","37455.33"
3817,"2022-04-01 00:00:00+03","0.00"
8355,"2023-07-01 00:00:00+03","0.00"
5884,"2023-10-01 00:00:00+03","12768.00"
1563,"2022-10-01 00:00:00+03","37803.67"
3615,"2023-01-01 00:00:00+02","60977.33"
3398,"2023-04-01 00:00:00+03","0.00"
1463,"2023-04-01 00:00:00+03","31236.00"
7000,"2023-10-01 00:00:00+03","36556.00"
3901,"2023-01-01 00:00:00+02","0.00"
1873,"2022-04-01 00:00:00+03","0.00"
3257,"2022-07-01 00:00:00+03","12027.00"
563,"2022-04-01 00:00:00+03","21584.00"
218,"2023-07-01 00:00:00+03","0.00"
4551,"2023-07-01 00:00:00+03","0.00"
763,"2022-04-01 00:00:00+03","0.00"
965,"2023-01-01 00:00:00+02","0.00"
4149,"2023-07-01 00:00:00+03","4642.33"
4366,"2022-07-01 00:00:00+03","16194.33"
2672,"2022-04-01 00:00:00+03","0.00"
3210,"2024-01-01 00:00:00+02","0.00"
8013,"2023-04-01 00:00:00+03","0.00"
5958,"2022-04-01 00:00:00+03","42224.33"
1764,"2022-07-01 00:00:00+03","76969.00"
5247,"2022-07-01 00:00:00+03","0.00"
9415,"2023-04-01 00:00:00+03","0.00"
9892,"2023-01-01 00:00:00+02","32205.00"
6493,"2023-07-01 00:00:00+03","33338.67"
3561,"2023-04-01 00:00:00+03","0.00"
7078,"2023-10-01 00:00:00+03","0.00"
8687,"2023-10-01 00:00:00+03","0.00"
3753,"2023-10-01 00:00:00+03","0.00"
1218,"2023-04-01 00:00:00+03","0.00"
9731,"2023-01-01 00:00:00+02","22939.33"
2191,"2023-07-01 00:00:00+03","12103.00"
7648,"2022-10-01 00:00:00+03","39843.00"
942,"2023-01-01 00:00:00+02","36784.00"
7527,"2023-01-01 00:00:00+02","7904.00"
4329,"2023-07-01 00:00:00+03","0.00"
664,"2022-10-01 00:00:00+03","71630.00"
9872,"2022-10-01 00:00:00+03","0.00"
106,"2022-07-01 00:00:00+03","0.00"
3531,"2022-10-01 00:00:00+03","0.00"
6081,"2023-10-01 00:00:00+03","0.00"
1636,"2023-04-01 00:00:00+03","53649.67"
1581,"2024-01-01 00:00:00+02","0.00"
5237,"2023-10-01 00:00:00+03","0.00"
8066,"2022-07-01 00:00:00+03","0.00"
9537,"2023-04-01 00:00:00+03","0.00"
7599,"2023-04-01 00:00:00+03","5510.00"
7182,"2022-04-01 00:00:00+03","7555.67"
9370,"2023-10-01 00:00:00+03","108306.33"
1682,"2024-01-01 00:00:00+02","24915.33"
572,"2022-04-01 00:00:00+03","28075.67"
9846,"2023-07-01 00:00:00+03","0.00"
187,"2024-01-01 00:00:00+02","31723.67"
7386,"2023-04-01 00:00:00+03","0.00"
8245,"2023-04-01 00:00:00+03","4522.00"
5083,"2024-01-01 00:00:00+02","25555.00"
4762,"2023-07-01 00:00:00+03","0.00"
6812,"2024-01-01 00:00:00+02","0.00"
7978,"2023-04-01 00:00:00+03","0.00"
6054,"2024-01-01 00:00:00+02","0.00"
8798,"2022-04-01 00:00:00+03","0.00"
2365,"2022-04-01 00:00:00+03","0.00"
1504,"2023-10-01 00:00:00+03","15624.33"
4840,"2022-10-01 00:00:00+03","0.00"
5368,"2023-10-01 00:00:00+03","0.00"
9736,"2023-10-01 00:00:00+03","142937.00"
6822,"2022-10-01 00:00:00+03","0.00"
1945,"2024-01-01 00:00:00+02","0.00"
3791,"2023-01-01 00:00:00+02","38608.00"
5270,"2024-01-01 00:00:00+02","0.00"
5957,"2023-07-01 00:00:00+03","0.00"
5201,"2023-10-01 00:00:00+03","18670.67"
1019,"2023-04-01 00:00:00+03","0.00"
2596,"2022-10-01 00:00:00+03","0.00"
6357,"2024-01-01 00:00:00+02","44029.33"
8533,"2023-04-01 00:00:00+03","0.00"
1025,"2022-10-01 00:00:00+03","58330.00"
894,"2023-04-01 00:00:00+03","57240.67"
7653,"2022-10-01 00:00:00+03","0.00"
1035,"2022-04-01 00:00:00+03","0.00"
3571,"2024-01-01 00:00:00+02","0.00"
8461,"2023-04-01 00:00:00+03","49102.33"
5642,"2023-01-01 00:00:00+02","0.00"
1997,"2023-10-01 00:00:00+03","0.00"
9477,"2022-04-01 00:00:00+03","0.00"
1923,"2023-04-01 00:00:00+03","44726.00"
9379,"2024-01-01 00:00:00+02","0.00"
172,"2024-01-01 00:00:00+02","114088.67"
1085,"2023-10-01 00:00:00+03","68020.00"
4744,"2024-01-01 00:00:00+02","113525.00"
1167,"2022-01-01 00:00:00+02","0.00"
168,"2023-04-01 00:00:00+03","0.00"
5016,"2023-10-01 00:00:00+03","57760.00"
1707,"2022-04-01 00:00:00+03","55239.33"
199,"2023-10-01 00:00:00+03","0.00"
3417,"2023-04-01 00:00:00+03","24199.67"
1889,"2022-07-01 00:00:00+03","30431.67"
9778,"2022-07-01 00:00:00+03","27708.33"
3195,"2024-01-01 00:00:00+02","0.00"
2749,"2024-01-01 00:00:00+02","0.00"
5399,"2023-04-01 00:00:00+03","0.00"
2542,"2023-10-01 00:00:00+03","45220.00"
3095,"2024-01-01 00:00:00+02","0.00"
2140,"2024-01-01 00:00:00+02","0.00"
3799,"2023-10-01 00:00:00+03","0.00"
1291,"2022-10-01 00:00:00+03","0.00"
3934,"2023-10-01 00:00:00+03","51547.00"
7897,"2022-07-01 00:00:00+03","0.00"
2701,"2023-10-01 00:00:00+03","6536.00"
3040,"2022-10-01 00:00:00+03","0.00"
8665,"2023-01-01 00:00:00+02","0.00"
4940,"2023-04-01 00:00:00+03","72390.00"
9518,"2023-04-01 00:00:00+03","18556.67"
7438,"2022-10-01 00:00:00+03","40495.33"
799,"2023-07-01 00:00:00+03","0.00"
3848,"2022-10-01 00:00:00+03","56056.33"
5875,"2023-04-01 00:00:00+03","83657.00"
4397,"2022-01-01 00:00:00+02","0.00"
1638,"2022-10-01 00:00:00+03","42807.00"
9087,"2022-04-01 00:00:00+03","0.00"
1701,"2022-10-01 00:00:00+03","29602.00"
3234,"2023-10-01 00:00:00+03","61712.00"
5448,"2022-04-01 00:00:00+03","31768.00"
9299,"2024-01-01 00:00:00+02","0.00"
4945,"2022-10-01 00:00:00+03","0.00"
8745,"2023-10-01 00:00:00+03","0.00"
4022,"2023-10-01 00:00:00+03","18506.00"
1072,"2023-01-01 00:00:00+02","48500.67"
2217,"2022-04-01 00:00:00+03","0.00"
8549,"2023-04-01 00:00:00+03","0.00"
2988,"2023-10-01 00:00:00+03","49184.67"
3751,"2023-10-01 00:00:00+03","0.00"
4426,"2024-01-01 00:00:00+02","0.00"
7288,"2024-01-01 00:00:00+02","0.00"
9290,"2024-01-01 00:00:00+02","0.00"
313,"2022-07-01 00:00:00+03","0.00"
8844,"2023-07-01 00:00:00+03","57912.00"
999,"2023-07-01 00:00:00+03","28658.33"
9835,"2023-07-01 00:00:00+03","18525.00"
3503,"2023-04-01 00:00:00+03","0.00"
2810,"2023-01-01 00:00:00+02","51249.33"
1235,"2024-01-01 00:00:00+02","49564.67"
3105,"2023-07-01 00:00:00+03","0.00"
3780,"2023-07-01 00:00:00+03","0.00"
4936,"2023-01-01 00:00:00+02","0.00"
766,"2022-07-01 00:00:00+03","0.00"
4878,"2023-04-01 00:00:00+03","0.00"
8400,"2023-10-01 00:00:00+03","0.00"
3837,"2022-07-01 00:00:00+03","0.00"
1916,"2023-01-01 00:00:00+02","16010.67"
5691,"2023-04-01 00:00:00+03","0.00"
5175,"2023-04-01 00:00:00+03","8106.67"
2858,"2024-01-01 00:00:00+02","47550.67"
6764,"2022-07-01 00:00:00+03","0.00"
701,"2023-04-01 00:00:00+03","0.00"
5263,"2023-07-01 00:00:00+03","58304.67"
8033,"2023-01-01 00:00:00+02","0.00"
5224,"2023-04-01 00:00:00+03","0.00"
302,"2023-01-01 00:00:00+02","14889.67"
1750,"2022-04-01 00:00:00+03","0.00"
6188,"2022-10-01 00:00:00+03","100123.67"
5773,"2023-04-01 00:00:00+03","38456.00"
259,"2023-07-01 00:00:00+03","0.00"
9994,"2023-10-01 00:00:00+03","0.00"
3517,"2023-01-01 00:00:00+02","0.00"
7873,"2022-04-01 00:00:00+03","10076.33"
1160,"2022-10-01 00:00:00+03","0.00"
5083,"2022-10-01 00:00:00+03","0.00"
6764,"2024-01-01 00:00:00+02","0.00"
1532,"2023-10-01 00:00:00+03","0.00"
2529,"2023-01-01 00:00:00+02","7954.67"
8585,"2022-07-01 00:00:00+03","32971.33"
9630,"2023-10-01 00:00:00+03","61800.67"
192,"2022-04-01 00:00:00+03","0.00"
8851,"2022-07-01 00:00:00+03","0.00"
9623,"2023-04-01 00:00:00+03","0.00"
9175,"2022-07-01 00:00:00+03","14490.67"
6411,"2023-07-01 00:00:00+03","2343.33"
6871,"2023-04-01 00:00:00+03","0.00"
9858,"2023-07-01 00:00:00+03","0.00"
7253,"2023-04-01 00:00:00+03","54720.00"
4276,"2023-04-01 00:00:00+03","10013.00"
4311,"2023-07-01 00:00:00+03","0.00"
4485,"2022-04-01 00:00:00+03","0.00"
7887,"2023-07-01 00:00:00+03","9721.67"
9019,"2022-07-01 00:00:00+03","1431.33"
4155,"2022-07-01 00:00:00+03","0.00"
2803,"2022-04-01 00:00:00+03","94259.00"
4794,"2023-07-01 00:00:00+03","0.00"
193,"2022-04-01 00:00:00+03","19582.67"
7788,"2022-07-01 00:00:00+03","0.00"
8609,"2023-01-01 00:00:00+02","0.00"
1974,"2023-04-01 00:00:00+03","91269.67"
9519,"2023-01-01 00:00:00+02","0.00"
8974,"2024-01-01 00:00:00+02","0.00"
5054,"2022-07-01 00:00:00+03","24915.33"
1952,"2022-04-01 00:00:00+03","0.00"
536,"2022-10-01 00:00:00+03","21330.67"
7479,"2024-01-01 00:00:00+02","0.00"
4965,"2022-07-01 00:00:00+03","33218.33"
9231,"2022-10-01 00:00:00+03","0.00"
2549,"2023-10-01 00:00:00+03","0.00"
7023,"2023-07-01 00:00:00+03","20064.00"
8211,"2023-07-01 00:00:00+03","0.00"
7203,"2022-10-01 00:00:00+03","0.00"
1079,"2023-07-01 00:00:00+03","34605.33"
7751,"2024-01-01 00:00:00+02","32464.67"
7704,"2023-10-01 00:00:00+03","0.00"
8806,"2022-07-01 00:00:00+03","0.00"
4667,"2023-07-01 00:00:00+03","39013.33"
9057,"2024-01-01 00:00:00+02","42813.33"
8488,"2022-10-01 00:00:00+03","58482.00"
3211,"2023-04-01 00:00:00+03","0.00"
6937,"2023-01-01 00:00:00+02","0.00"
8287,"2023-04-01 00:00:00+03","0.00"
5630,"2022-04-01 00:00:00+03","0.00"
7325,"2022-04-01 00:00:00+03","0.00"
5246,"2023-01-01 00:00:00+02","69299.33"
1883,"2023-10-01 00:00:00+03","73789.67"
7490,"2023-04-01 00:00:00+03","11343.00"
7935,"2023-07-01 00:00:00+03","0.00"
7678,"2022-10-01 00:00:00+03","0.00"
6145,"2023-10-01 00:00:00+03","25371.33"
9200,"2023-01-01 00:00:00+02","122049.67"
5100,"2023-01-01 00:00:00+02","20425.00"
6482,"2022-07-01 00:00:00+03","52370.33"
4520,"2022-10-01 00:00:00+03","0.00"
5152,"2023-01-01 00:00:00+02","0.00"
2081,"2023-01-01 00:00:00+02","0.00"
2289,"2023-04-01 00:00:00+03","0.00"
194,"2023-07-01 00:00:00+03","0.00"
9924,"2023-07-01 00:00:00+03","0.00"
5445,"2023-10-01 00:00:00+03","72656.00"
4049,"2023-04-01 00:00:00+03","0.00"
3560,"2024-01-01 00:00:00+02","0.00"
3889,"2022-10-01 00:00:00+03","0.00"
1985,"2023-10-01 00:00:00+03","0.00"
7805,"2023-04-01 00:00:00+03","0.00"
1584,"2022-07-01 00:00:00+03","0.00"
2929,"2022-04-01 00:00:00+03","0.00"
63,"2022-04-01 00:00:00+03","56487.00"
1818,"2023-04-01 00:00:00+03","0.00"
4894,"2024-01-01 00:00:00+02","66398.67"
2441,"2022-10-01 00:00:00+03","14585.67"
443,"2023-01-01 00:00:00+02","0.00"
8385,"2022-04-01 00:00:00+03","43434.00"
3132,"2023-07-01 00:00:00+03","0.00"
2288,"2023-07-01 00:00:00+03","0.00"
8077,"2022-07-01 00:00:00+03","0.00"
2472,"2022-07-01 00:00:00+03","63339.67"
6259,"2023-04-01 00:00:00+03","30058.00"
4946,"2023-07-01 00:00:00+03","0.00"
2398,"2024-01-01 00:00:00+02","0.00"
4901,"2022-04-01 00:00:00+03","61509.33"
8535,"2023-01-01 00:00:00+02","0.00"
3218,"2022-07-01 00:00:00+03","0.00"
5616,"2024-01-01 00:00:00+02","31825.00"
5772,"2023-07-01 00:00:00+03","0.00"
5467,"2023-01-01 00:00:00+02","5269.33"
9288,"2023-07-01 00:00:00+03","55119.00"
3424,"2022-10-01 00:00:00+03","0.00"
3632,"2023-07-01 00:00:00+03","19671.33"
9778,"2024-01-01 00:00:00+02","57962.67"
6636,"2023-04-01 00:00:00+03","58336.33"
4879,"2022-07-01 00:00:00+03","0.00"
2052,"2023-01-01 00:00:00+02","0.00"
5848,"2023-01-01 00:00:00+02","0.00"
4770,"2023-01-01 00:00:00+02","39596.00"
146,"2022-07-01 00:00:00+03","51749.67"
4715,"2023-10-01 00:00:00+03","30843.33"
4485,"2024-01-01 00:00:00+02","0.00"
1702,"2023-10-01 00:00:00+03","0.00"
9378,"2024-01-01 00:00:00+02","88533.67"
3070,"2023-07-01 00:00:00+03","0.00"
8446,"2024-01-01 00:00:00+02","0.00"
3610,"2022-10-01 00:00:00+03","0.00"
9339,"2024-01-01 00:00:00+02","45739.33"
4707,"2022-07-01 00:00:00+03","0.00"
7999,"2024-01-01 00:00:00+02","0.00"
1247,"2022-10-01 00:00:00+03","84201.67"
3787,"2023-07-01 00:00:00+03","0.00"
511,"2022-10-01 00:00:00+03","25536.00"
5281,"2022-04-01 00:00:00+03","54460.33"
9126,"2023-04-01 00:00:00+03","0.00"
9196,"2023-01-01 00:00:00+02","29146.00"
9786,"2022-04-01 00:00:00+03","0.00"
7057,"2023-10-01 00:00:00+03","42034.33"
9308,"2022-04-01 00:00:00+03","0.00"
2182,"2022-07-01 00:00:00+03","0.00"
5672,"2022-07-01 00:00:00+03","0.00"
7934,"2022-07-01 00:00:00+03","0.00"
1791,"2023-04-01 00:00:00+03","0.00"
1669,"2023-07-01 00:00:00+03","0.00"
5721,"2022-10-01 00:00:00+03","0.00"
3974,"2022-07-01 00:00:00+03","0.00"
1092,"2023-01-01 00:00:00+02","29912.33"
2797,"2023-07-01 00:00:00+03","0.00"
9946,"2023-10-01 00:00:00+03","0.00"
7803,"2022-04-01 00:00:00+03","0.00"
512,"2023-01-01 00:00:00+02","0.00"
1457,"2022-07-01 00:00:00+03","0.00"
1880,"2023-10-01 00:00:00+03","0.00"
8693,"2024-01-01 00:00:00+02","0.00"
2119,"2023-10-01 00:00:00+03","0.00"
6169,"2023-07-01 00:00:00+03","0.00"
7129,"2022-07-01 00:00:00+03","61718.33"
845,"2023-07-01 00:00:00+03","0.00"
638,"2022-07-01 00:00:00+03","0.00"
1451,"2023-07-01 00:00:00+03","0.00"
2677,"2022-04-01 00:00:00+03","29095.33"
5336,"2023-01-01 00:00:00+02","59229.33"
2165,"2023-07-01 00:00:00+03","0.00"
7194,"2023-04-01 00:00:00+03","33566.67"
144,"2024-01-01 00:00:00+02","0.00"
7799,"2022-04-01 00:00:00+03","0.00"
6004,"2023-04-01 00:00:00+03","0.00"
4878,"2024-01-01 00:00:00+02","0.00"
8026,"2022-04-01 00:00:00+03","0.00"
3072,"2022-04-01 00:00:00+03","49856.00"
9751,"2024-01-01 00:00:00+02","0.00"
156,"2022-10-01 00:00:00+03","0.00"
8908,"2023-07-01 00:00:00+03","0.00"
6383,"2022-04-01 00:00:00+03","0.00"
7769,"2022-04-01 00:00:00+03","26695.00"
3968,"2022-04-01 00:00:00+03","0.00"
376,"2022-10-01 00:00:00+03","0.00"
4748,"2023-01-01 00:00:00+02","0.00"
9260,"2023-04-01 00:00:00+03","0.00"
3539,"2023-07-01 00:00:00+03","11704.00"
3556,"2023-10-01 00:00:00+03","36613.00"
6289,"2023-01-01 00:00:00+02","0.00"
58,"2022-07-01 00:00:00+03","0.00"
7999,"2023-07-01 00:00:00+03","0.00"
4930,"2023-04-01 00:00:00+03","51509.00"
5661,"2022-07-01 00:00:00+03","59349.67"
19,"2022-04-01 00:00:00+03","0.00"
6950,"2022-01-01 00:00:00+02","0.00"
8945,"2022-10-01 00:00:00+03","44878.00"
6121,"2022-10-01 00:00:00+03","152443.33"
1151,"2023-10-01 00:00:00+03","32559.67"
2720,"2022-04-01 00:00:00+03","0.00"
9014,"2022-04-01 00:00:00+03","0.00"
3500,"2024-01-01 00:00:00+02","25909.67"
15,"2022-04-01 00:00:00+03","15567.33"
631,"2023-07-01 00:00:00+03","24776.00"
9072,"2022-10-01 00:00:00+03","56487.00"
